pk^env_id^validity_from^validity_to^3char_code^2char_code^num_code^name^name2^alliance_code^alliance_status^type^wiki_link^alt_names^bases^key^version^parent_pk_list
air-air-kenya-express-v1^^1987-01-01^^XAK^P2^0^Airkenya Express^^^^^https://en.wikipedia.org/wiki/Airkenya_Express^en|Airkenya Express|^WIL^air-air-kenya-express^1^
air-air-kiribati-v1^^1995-04-01^^AKL^IK^0^Air Kiribati^^^^^https://en.wikipedia.org/wiki/Air_Kiribati^en|Air Kiribati|^TRW^air-air-kiribati^1^
air-air-koryo-v1^^^^KOR^JS^120^Air Koryo^Kor Air Dpr^^^^^en|Air Koryo|=en|Kor Air Dpr|^^air-air-koryo^1^
air-air-labrador-v1^^1948-01-01^^LAL^WJ^927^Air Labrador^Labrador Airways^^^^https://en.wikipedia.org/wiki/Air_Labrador^en|Air Labrador|=en|Labrador Airways|^^air-air-labrador^1^
air-air-leisure-egypt-v1^^^^ALD^AL^0^Air Leisure^^^^^https://en.wikipedia.org/wiki/Air_Leisure^en|Air Leisure|^^air-air-leisure-egypt^1^
air-airliaison-v1^^^^^Q9^0^Airliaison^Afrinat Intl^^^^^en|Airliaison|=en|Afrinat Intl|^^air-airliaison^1^
air-airline-service-v1^^^^^ZZ^0^Airline Service^^^^^^en|Airline Service|^^air-airline-service^1^
air-airlines-png-v1^^1987-01-01^^TOK^CG^626^PNG Air^^^^^https://en.wikipedia.org/wiki/PNG_Air^en|PNG Air|p=en|Airlines PNG|h^POM^air-airlines-png^1^
air-airline-taimyr-v1^^2009-01-01^^TYA^Y7^476^NordStar^^^^^https://en.wikipedia.org/wiki/NordStar^en|NordStar|ps=en|Taimyr Air Company|=ru|Авиакомпания «Таймыр»|=sign|TAIMYR|^KJA=NSK^air-airline-taimyr^1^
air-air-macau-v1^^1995-11-09^^AMU^NX^675^Air Macau^^^^^https://en.wikipedia.org/wiki/Air_Macau^en|Air Macau|=pny|Àomén Hángkōng|=wuu|澳门航空|=yue|澳門航空|^^air-air-macau^1^
air-air-madagascar-v1^^^^MDG^MD^258^Air Madagascar^^^^^^en|Air Madagascar|^^air-air-madagascar^1^
air-air-malta-v1^^^^AMC^KM^643^Air Malta^^^^^^en|Air Malta|^^air-air-malta^1^
air-air-mandalay-v1^^^^^6T^373^Air Mandalay^^^^^^en|Air Mandalay|^^air-air-mandalay^1^
air-air-mauritius-v1^^^^MAU^MK^239^Air Mauritius^^^^^^en|Air Mauritius|^^air-air-mauritius^1^
air-air-minas-linhas-aereas-v1^^^^^6M^0^Air Minas Linhas Aereas^^^^^^en|Air Minas Linhas Aereas|^^air-air-minas-linhas-aereas^1^
air-air-mobility-command-v1^^^^^MC^0^Air Mobility Command^^^^^^en|Air Mobility Command|^^air-air-mobility-command^1^
air-air-moldova-v1^^^^MLD^9U^572^Air Moldova^^^^^^en|Air Moldova|^^air-air-moldova^1^
air-air-namibia-v1^^^^NMB^SW^186^Air Namibia^^^^^^en|Air Namibia|^^air-air-namibia^1^
air-air-new-zealand-v1^^1965-04-01^^ANZ^NZ^86^Air New Zealand^^^Member^^https://en.wikipedia.org/wiki/Air_New_Zealand^en|Air New Zealand|=en|New Zealand|^^air-air-new-zealand^1^
air-air-nippon-wings-v1^^2010-10-01^^AKX^EH^0^ANA Wings^^^^^https://en.wikipedia.org/wiki/ANA_Wings^en|ANA Wings|^^air-air-nippon-wings^1^
air-air-niugini-v1^^^^ANG^PX^656^Air Niugini^^^^^^en|Air Niugini|^^air-air-niugini^1^
air-air-north-v1^^1977-01-01^^^4N^287^Air North^^^^^https://en.wikipedia.org/wiki/Air_North^en|Air North|^^air-air-north^1^
air-airnorth-v1^^1978-01-01^^ANO^TL^935^Airnorth^Capiteq Limited^^^^https://en.wikipedia.org/wiki/Airnorth^en|Airnorth|=en|Capiteq Limited|^^air-airnorth^1^
air-air-norway-v1^^2003-01-01^^NFA^M3^0^Air Norway^^^^^https://en.wikipedia.org/wiki/Air_Norway^en|Air Norway|^OSL^air-air-norway^1^
air-air-nostrum-v1^^1994-05-23^^ANE^YW^694^Air Nostrum^^^Affiliate^^https://en.wikipedia.org/wiki/Air_Nostrum^en|Air Nostrum|=en|Iberia Regional|^^air-air-nostrum^1^
air-air-panama-v1^^^^PST^7P^23^Air Panama^^^^^^en|Air Panama|=en|Apa Intl|^^air-air-panama^1^
air-air-peace-limited-v1^^2013-01-01^^APK^P4^710^Air Peace^^^^^https://en.wikipedia.org/wiki/Air_Peace^en|Air Peace|^LOS^air-air-peace-limited^1^
air-air-pegasus-v1^^2015-04-12^^PPL^OP^0^Air Pegasus^^^^^https://en.wikipedia.org/wiki/Air_Pegasus^en|Air Pegasus|^^air-air-pegasus^1^
air-airphil-express-v1^^1995-02-13^^GAP^2P^211^PAL Express^^^^^https://en.wikipedia.org/wiki/PAL_Express^en|PAL Express|=en|Air Philippines Corporation|=en|Air Philippines|h=en|Airphil Express|h=sign|AIRPHIL|^MNL^air-airphil-express^1^
air-air-rarotonga-v1^^^^^GZ^755^Air Rarotonga^^^^^^en|Air Rarotonga|^^air-air-rarotonga^1^
air-air-saint-pierre-v1^^^^^PJ^638^Air Saint Pierre^^^^^^en|Air Saint Pierre|^^air-air-saint-pierre^1^
